0, 3.6875E9, 0.0, 6.3125E9, 0.0;
1, 2.817178005825678E9, -8.39522887851677E7, 5.345628571117968E9, 2.6291121556926303E9;
2, 2.763551741446027E9, -5735059.409250259, 3.8232517149415655E9, 4.685551456589905E9;
3, 2.790923238752402E9, -1.734371162342167E7, 2.71822709643086E9, 6.3066046862702675E9;
4, 2.8683923716405234E9, -8.596410496937466E7, 1.9292198072556968E9, 7.626268451867063E9;
5, 2.9814077125708313E9, -1.9692397728720093E8, 1.3699104261954765E9, 8.752434563472893E9;
6, 3.1223999441866913E9, -3.434649502610626E8, 9.744926941770338E8, 9.76751215538304E9;
7, 3.287170098277648E9, -5.227847727600193E8, 6.949843316643353E8, 1.0733787514002611E10;
8, 3.473329354485559E9, -7.342950233484764E8, 4.971339644046913E8, 1.1698820029362074E10;
9, 3.67955974564111E9, -9.787447098564167E8, 3.567533468850803E8, 1.2699789280981857E10;
10, 3.905234286931472E9, -1.2576987308066444E9, 2.5685045339334387E8, 1.3766709137057556E10;
11, 4.150206747928745E9, -1.5731568449318085E9, 1.8551296190464333E8, 1.4924678933839684E10;
12, 4.414687200468047E9, -1.9272173713019924E9, 1.343898294328231E8, 1.6195374455221066E10;
13, 4.69916401794318E9, -2.321745454385462E9, 9.76187781928924E7, 1.759795599394582E10;
14, 5.004352865313795E9, -2.7580392150188065E9, 7.107521797417532E7, 1.914954063581275E10;
15, 5.331162504356709E9, -3.236513400661751E9, 5.184859442866928E7, 2.086536730022351E10;
16, 5.68067176320098E9, -3.756442731661381E9, 3.787794872133815E7, 2.2758777533989185E10;
17, 6.054114318327075E9, -4.3158227482117E9, 2.769829003395953E7, 2.4841136400304337E10;
18, 6.452869162961636E9, -4.911407377910656E9, 2.0263890973346572E7, 2.712181508506137E10;
19, 6.878455329546566E9, -5.538962561280529E9, 1.4824954394782204E7, 2.960833806236474E10;
20, 7.332529857829616E9, -6.193732813812389E9, 1.0841345995355552E7, 3.2306755589142593E10;
21, 7.816888283706782E9, -6.871061930534386E9, 7922112.388606968, 3.5222240462526474E10;
22, 8.333467130567429E9, -7.5670597262286E9, 5782968.689523895, 3.8359842398277E10;
23, 8.88434804300348E9, -8.279185485936432E9, 4216324.01756605, 4.172528663131522E10;
24, 9.471763323106134E9, -9.00663739588472E9, 3070059.8289681617, 4.532569270813938E10;
25, 1.0098102716362442E10, -9.750489477968384E9, 2232421.208325751, 4.917011696357982E10;
26, 1.0765921351742428E10, -1.0513582388934105E10, 1621183.8640280685, 5.3269873737545815E10;
27, 1.1477948775824242E10, -1.1300227793543556E10, 1175823.7106011861, 5.763864446511249E10;
28, 1.2237099042016813E10, -1.2115812887634712E10, 851810.4514021566, 6.229242285890929E10;
29, 1.3046481830393349E10, -1.2966390704153267E10, 616419.1978856713, 6.724936150191875E10;
30, 1.3909414586066833E10, -1.3858321775471191E10, 445639.89822094614, 7.252958304303786E10;
31, 1.4829435676480518E10, -1.479800520902539E10, 321889.6484898882, 7.8155005419663E10;
32, 1.5810318580722288E10, -1.5791711459130447E10, 232317.47981320892, 8.41492127205731E10;
33, 1.6856087136514366E10, -1.6845509871766647E10, 167548.90618979017, 9.053738663009145E10;
34, 1.7971031882335026E10, -1.7965272598093903E10, 120757.75649761762, 9.734630040002124E10;
35, 1.9159727542892853E10, -1.9156731787897385E10, 86981.6090296292, 1.0460436868096843E11;
36, 2.0427051715858883E10, -2.0425567372590607E10, 62618.239978071586, 1.1234174203141989E11;
37, 2.1778204826510338E10, -2.17775064256985E10, 45056.21313037886, 1.2059043378213513E11;
38, 2.321873142497965E10, -2.321842041718033E10, 32404.56001598686, 1.2938446822807504E11;
39, 2.475454290837662E10, -2.4754412295569626E10, 23295.4217408964, 1.3876004183739465E11;
40, 2.639194175738132E10, -2.6391890223477386E10, 16740.249713180638, 1.4875569235197327E11;
41, 2.8137647384176613E10, -2.8137628359152176E10, 12025.21445409239, 1.5941247355364005E11;
42, 2.999882369595124E10, -2.9998817152679108E10, 8635.248139966503, 1.7077413563677292E11;
43, 3.198310848577629E10, -3.198310639894098E10, 6198.955288396353, 1.828873124339596E11;
44, 3.409864477053407E10, -3.4098644156410553E10, 4448.705172922227, 1.958017173065376E11;
45, 3.635411420383658E10, -3.635411403795236E10, 3191.7522278155006, 2.0957034958061884E11;
46, 3.875877270057691E10, -3.875877265968002E10, 2289.3565380620657, 2.242497132346045E11;
47, 4.132248841896887E10, -4.132248840982132E10, 1641.7010669377416, 2.3990004931457977E11;
48, 4.405578225570176E10, -4.405578225385736E10, 1177.0047098961682, 2.5658558337201874E11;
49, 4.69698710202197E10, -4.696987101988675E10, 843.6695211148694, 2.7437478911667535E11;
50, 5.007671346517914E10, -5.007671346512573E10, 604.6201846896423, 2.933406694490327E11;
