0, 3.6875E9, 0.0, 6.3125E9, 0.0;
1, 2.2476831928973265E9, 4.648167923750367E8, 4.1880136578614073E9, 3.4430447644200873E9;
2, 1.7796402161417098E9, 9.395959902225943E8, 2.3299344553879952E9, 5.405720358812647E9;
3, 1.4390497299734588E9, 1.2782597679275007E9, 1.2736485600643353E9, 6.431476221882068E9;
4, 1.1711066027038548E9, 1.537819269840806E9, 6.874478038782408E8, 6.89041059075632E9;
5, 9.536625026227183E8, 1.7408392287703104E9, 3.672741937439776E8, 7.00962518563466E9;
6, 7.754877026399206E8, 1.8982956648503714E9, 1.9452131503426436E8, 6.924615376882279E9;
7, 6.293851869084016E8, 2.0168926847600136E9, 1.022448842573571E8, 6.716091314569828E9;
8, 5.098809798695113E8, 2.1015827138948393E9, 5.3379844962259926E7, 6.432827403487273E9;
9, 4.1244935819343376E8, 2.1564598820642805E9, 2.7699351858330194E7, 6.10511487427334E9;
10, 3.3325184182254153E8, 2.1850913651435184E9, 1.4294407760488993E7, 5.752481268746767E9;
11, 2.690337493867429E8, 2.1906609189347115E9, 7339728.941767571, 5.388059706491642E9;
12, 2.170594031875259E8, 2.1760521794305754E9, 3751443.937880293, 5.021047977359918E9;
13, 1.7505216256644067E8, 2.1439102655572176E9, 1909367.329968998, 4.658096314203969E9;
14, 1.411338030598906E8, 2.0966901853008814E9, 968069.5047996629, 4.30410163475204E9;
15, 1.1376535944843537E8, 2.0366923708798776E9, 489093.45013834897, 3.9626761814483027E9;
16, 9.169226106731787E7, 1.9660849583956714E9, 246308.0994569575, 3.636438978214997E9;
17, 7.389552867254935E7, 1.88691371113237E9, 123678.10346490022, 3.3272113527289658E9;
18, 5.954967098856067E7, 1.8011018233655295E9, 61937.426580405525, 3.0361603338707166E9;
19, 4.798713798189001E7, 1.7104426585414395E9, 30943.69248277097, 2.7639129960154185E9;
20, 3.866875777171188E7, 1.6165887036523724E9, 15426.082603206703, 2.5106534304146233E9;
21, 3.1159403389716264E7, 1.5210397682946062E9, 7675.433516376423, 2.2762078762248106E9;
22, 2.5108105487301182E7, 1.425132881138575E9, 3812.468247885761, 2.0601203530555415E9;
23, 2.0231876435983066E7, 1.3300355982255933E9, 1890.8229511175725, 1.8617196145683782E9;
24, 1.6302595519216135E7, 1.2367436738698142E9, 936.5153610277331, 1.6801776468626912E9;
25, 1.3136398734340046E7, 1.1460833585283675E9, 463.30750794560123, 1.5145598289634185E9;
26, 1.05851070407843E7, 1.0587180423978078E9, 228.96978425726712, 1.363866994829304E9;
27, 8529307.849980623, 9.751585855946705E8, 113.05732684132637, 1.2270698335500352E9;
28, 6872774.262043409, 8.957764628081696E8, 55.7804332120219, 1.1031362518859508E9;
29, 5537965.137103746, 8.208187793065077E8, 27.502531513732336, 9.910524604050101E8;
30, 4462397.579102594, 7.50424252589716E8, 13.552224342027444, 8.89838618487474E8;
31, 3595723.159577233, 6.846393637565148E8, 6.6746751189988665, 7.985598879994354E8;
32, 2897371.5925023253, 6.234340318978187E8, 3.2859529441994852, 7.163337122030765E8;
33, 2334651.848736574, 5.667163270000296E8, 1.6170752023932218, 6.423340698592465E8;
34, 1881221.9669549905, 5.143458928434987E8, 0.7955348843787428, 5.757933682340338E8;
35, 1515856.0038683882, 4.6614588922308725E8, 0.3912620475818219, 5.160025442657631E8;
36, 1221450.439201797, 4.219133764313553E8, 0.19238550017158, 4.6230984899097365E8;
37, 984223.5416891485, 3.814281526948906E8, 0.0945773946281589, 4.141187021545962E8;
38, 793070.2259476664, 3.444601184709354E8, 0.0464863014388189, 3.708849250430322E8;
39, 639042.2043071674, 3.1077528324548954E8, 0.022845242508660456, 3.321135914554396E8;
40, 514929.1006784459, 2.801405545457933E8, 0.011225576979050847, 2.973556795648104E8;
41, 414920.918642224, 2.5232745922238526E8, 0.0055153286924975314, 2.662046605982298E8;
42, 334336.0637332608, 2.271149473078634E8, 0.0027095087918939114, 2.382931227126891E8;
43, 269402.1883424703, 2.0429142205347082E8, 0.0013309809537415352, 2.1328949889047542E8;
44, 217079.60025880698, 1.8365612862915426E8, 6.537626503328431E-4, 1.9089494483291596E8;
45, 174918.96829777982, 1.6502002042197928E8, 3.2109944632993724E-4, 1.7084039547773287E8;
46, 140946.66394865897, 1.4820620734021467E8, 1.5770076976106694E-4, 1.5288381582066697E8;
47, 113572.3716562167, 1.3305007604979086E8, 7.744724981825184E-5, 1.3680765225739717E8;
48, 91514.64278652852, 1.1939915831123513E8, 3.8032845792702996E-5, 1.224164839025107E8;
49, 73740.90830415246, 1.0711281095560646E8, 1.8676462658968115E-5, 1.0953486865677702E8;
50, 59419.14202891532, 9.606175974663101E7, 9.170973545010089E-6, 9.800537567657392E7;
